trial,network,nodes,edges,probability,distribution,task,proportion,peak,power,srd,samples,steps,time,strategy,init_max_performance,p0,p500,s0,s500
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,14.62,Best,0.3963,0.0083,0.8621,98,13
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,12.98,Conformity,0.3963,0.0083,0.9051,98,10
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,18.66,Random,0.3963,0.0083,0.8995,98,9
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,14.71,Best,0.3665,0.0097,0.8762,100,13
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,15.55,Conformity,0.3665,0.0097,0.8877,100,13
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,16.69,Random,0.3665,0.0097,0.8938,100,9
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,12.62,Best,0.3539,0.0156,0.886,99,12
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,12.63,Conformity,0.3539,0.0156,0.8757,99,13
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,15.84,Random,0.3539,0.0156,0.9157,99,7
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,14.28,Best,0.4116,0.0104,0.8645,100,11
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,13.55,Conformity,0.4116,0.0104,0.8816,100,14
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,17.38,Random,0.4116,0.0104,0.8952,100,8
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,13.2,Best,0.5372,0.0212,0.8763,100,10
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,12.19,Conformity,0.5372,0.0212,0.8942,100,10
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,17.54,Random,0.5372,0.0212,0.89,100,11
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,15.95,Best,0.7998,0.0175,0.8771,99,13
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,13.85,Conformity,0.7998,0.0175,0.8821,99,13
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,17.04,Random,0.7998,0.0175,0.903,99,8
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,12.23,Best,0.2967,0.0081,0.876,98,12
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,13.72,Conformity,0.2967,0.0081,0.8841,98,9
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,7,500,16.77,Random,0.2967,0.0081,0.8964,98,9
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,10.65,Best,0.995,0.1119,0.7491,100,24
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,11.04,Conformity,0.995,0.1119,0.8151,100,21
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,19.07,Random,0.995,0.1119,0.7444,100,27
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,14.38,Best,0.917,0.1289,0.77,100,26
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,17.01,Conformity,0.917,0.1289,0.8299,100,25
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,21.64,Random,0.917,0.1289,0.8178,100,25
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,16.28,Best,0.995,0.1543,0.7712,100,26
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,16.71,Conformity,0.995,0.1543,0.8111,100,24
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,22.5,Random,0.995,0.1543,0.7883,100,27
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,15.71,Best,0.8516,0.1505,0.7985,99,18
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,18.46,Conformity,0.8516,0.1505,0.8692,99,17
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,21.79,Random,0.8516,0.1505,0.7513,99,32
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,16.32,Best,0.9816,0.125,0.7033,100,31
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,14.06,Conformity,0.9816,0.125,0.793,100,23
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,15.16,Random,0.9816,0.125,0.8124,100,21
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,11.02,Best,0.98,0.1331,0.7973,99,18
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,13.14,Conformity,0.98,0.1331,0.7744,99,28
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,14.54,Random,0.98,0.1331,0.8142,99,27
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,12.43,Best,0.9463,0.1228,0.7725,99,18
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,11.49,Conformity,0.9463,0.1228,0.8318,99,16
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,15.05,Random,0.9463,0.1228,0.7752,99,21
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,11.39,Best,0.9908,0.122,0.783,100,17
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,12.06,Conformity,0.9908,0.122,0.7897,100,14
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,14.68,Random,0.9908,0.122,0.8001,100,23
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,10.87,Best,0.9804,0.1505,0.7293,99,27
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,13.81,Conformity,0.9804,0.1505,0.8026,99,24
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,17.23,Random,0.9804,0.1505,0.7834,99,31
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,13.14,Best,0.8754,0.0849,0.76,100,15
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,16.06,Conformity,0.8754,0.0849,0.8074,100,34
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,7,500,20.16,Random,0.8754,0.0849,0.7404,100,36
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,14.95,Best,0.4044,0.0184,0.8879,100,10
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,15.84,Conformity,0.4044,0.0184,0.8882,100,12
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,17.64,Random,0.4044,0.0184,0.9255,100,5
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,14.41,Best,0.2259,0.0237,0.8974,99,9
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,15.6,Conformity,0.2259,0.0237,0.8888,99,16
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,17.63,Random,0.2259,0.0237,0.8888,99,10
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,14.51,Best,0.608,0.021,0.8665,100,12
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,14.63,Conformity,0.608,0.021,0.8534,100,14
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,17.85,Random,0.608,0.021,0.9059,100,8
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,14.32,Best,0.7998,0.0284,0.884,98,12
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,15.24,Conformity,0.7998,0.0284,0.876,98,11
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,18.78,Random,0.7998,0.0284,0.8832,98,12
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,18.31,Best,0.436,0.014,0.8984,100,9
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,17.31,Conformity,0.436,0.014,0.875,100,11
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,24.79,Random,0.436,0.014,0.8752,100,11
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,18.59,Best,0.4466,0.0132,0.8745,99,12
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,21.82,Conformity,0.4466,0.0132,0.8716,99,14
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,31.08,Random,0.4466,0.0132,0.8481,99,13
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,21.32,Best,0.8262,0.0138,0.8838,99,10
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,22.8,Conformity,0.8262,0.0138,0.8801,99,16
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,24.03,Random,0.8262,0.0138,0.885,99,10
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,14.25,Best,0.597,0.0174,0.8957,99,8
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,13.92,Conformity,0.597,0.0174,0.8524,99,15
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,18.48,Random,0.597,0.0174,0.8675,99,13
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,15.11,Best,0.8262,0.0155,0.8809,100,8
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,14.39,Conformity,0.8262,0.0155,0.894,100,11
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,18.88,Random,0.8262,0.0155,0.9078,100,7
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,15.63,Best,0.3539,0.0126,0.8917,99,8
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,16.88,Conformity,0.3539,0.0126,0.8593,99,14
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,8,500,18.37,Random,0.3539,0.0126,0.9001,99,8
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,19.73,Best,0.995,0.1215,0.7705,100,21
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,22.31,Conformity,0.995,0.1215,0.8438,100,20
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,24.61,Random,0.995,0.1215,0.7432,100,31
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,16.95,Best,0.9835,0.1399,0.7662,98,25
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,15.91,Conformity,0.9835,0.1399,0.8349,98,23
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,20.46,Random,0.9835,0.1399,0.8241,98,12
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,15.52,Best,0.9647,0.1455,0.7824,99,20
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,17.57,Conformity,0.9647,0.1455,0.7908,99,28
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,23.42,Random,0.9647,0.1455,0.8454,99,22
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,17.39,Best,0.9556,0.1356,0.8027,100,23
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,17.09,Conformity,0.9556,0.1356,0.8534,100,21
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,22.53,Random,0.9556,0.1356,0.818,100,20
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,15.81,Best,0.9836,0.1041,0.773,100,24
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,15.68,Conformity,0.9836,0.1041,0.853,100,21
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,19.83,Random,0.9836,0.1041,0.8198,100,25
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,17.6,Best,0.8544,0.1229,0.7936,100,23
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,15.92,Conformity,0.8544,0.1229,0.8087,100,27
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,20.67,Random,0.8544,0.1229,0.7892,100,17
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,14.84,Best,0.9731,0.142,0.7777,100,18
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,15.42,Conformity,0.9731,0.142,0.8179,100,35
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,18.79,Random,0.9731,0.142,0.824,100,10
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,14.3,Best,0.9835,0.1181,0.7825,99,21
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,15.29,Conformity,0.9835,0.1181,0.8447,99,21
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,20.77,Random,0.9835,0.1181,0.8227,99,26
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,16.18,Best,0.7851,0.0864,0.8219,100,18
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,17.05,Conformity,0.7851,0.0864,0.8124,100,31
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,20.51,Random,0.7851,0.0864,0.8058,100,27
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,13.33,Best,0.8664,0.1005,0.785,98,21
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,14.23,Conformity,0.8664,0.1005,0.8378,98,23
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,8,500,19.05,Random,0.8664,0.1005,0.8467,98,26
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,13.03,Best,0.8293,0.0188,0.8773,100,13
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,17.01,Conformity,0.8293,0.0188,0.8755,100,14
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,15.57,Random,0.8293,0.0188,0.913,100,7
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,13.9,Best,0.4282,0.0141,0.8635,100,16
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,12.22,Conformity,0.4282,0.0141,0.9023,100,10
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,15.58,Random,0.4282,0.0141,0.8804,100,11
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,13.59,Best,0.2756,0.0085,0.8879,100,10
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,13.09,Conformity,0.2756,0.0085,0.8563,100,13
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,15.84,Random,0.2756,0.0085,0.9002,100,7
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,13.49,Best,0.2962,0.0077,0.8905,100,9
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,15.93,Conformity,0.2962,0.0077,0.8425,100,13
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,28.17,Random,0.2962,0.0077,0.8972,100,8
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,25.59,Best,0.1286,0.006,0.8948,99,8
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,12.88,Conformity,0.1286,0.006,0.8724,99,13
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,18.13,Random,0.1286,0.006,0.903,99,9
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,13.08,Best,0.4049,0.0223,0.8925,100,9
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,12.08,Conformity,0.4049,0.0223,0.8753,100,13
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,15.31,Random,0.4049,0.0223,0.8845,100,10
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,11.42,Best,0.4707,0.008,0.8837,100,11
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,12.32,Conformity,0.4707,0.008,0.8435,100,13
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,14.47,Random,0.4707,0.008,0.921,100,5
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,11.8,Best,0.3911,0.022,0.8791,98,14
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,11.77,Conformity,0.3911,0.022,0.8525,98,16
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,14.1,Random,0.3911,0.022,0.9134,98,6
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,11.87,Best,0.9082,0.024,0.8867,100,9
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,11.76,Conformity,0.9082,0.024,0.852,100,16
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,15.66,Random,0.9082,0.024,0.8792,100,9
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,13.0,Best,0.3636,0.0109,0.8694,98,12
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,16.34,Conformity,0.3636,0.0109,0.8206,98,11
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,9,500,16.53,Random,0.3636,0.0109,0.8746,98,10
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,14.96,Best,0.9647,0.1168,0.7906,99,19
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,15.49,Conformity,0.9647,0.1168,0.8422,99,23
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,19.62,Random,0.9647,0.1168,0.8036,99,35
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,15.86,Best,0.9556,0.1017,0.8077,99,22
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,15.1,Conformity,0.9556,0.1017,0.8575,99,35
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,19.37,Random,0.9556,0.1017,0.8464,99,9
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,15.58,Best,0.7295,0.0944,0.7919,100,30
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,15.15,Conformity,0.7295,0.0944,0.8463,100,25
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,18.71,Random,0.7295,0.0944,0.8005,100,28
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,12.55,Best,0.9411,0.1069,0.782,100,21
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,12.62,Conformity,0.9411,0.1069,0.8464,100,26
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,16.38,Random,0.9411,0.1069,0.8017,100,23
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,12.44,Best,0.8615,0.1108,0.795,100,17
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.81,Conformity,0.8615,0.1108,0.8296,100,27
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,23.51,Random,0.8615,0.1108,0.7873,100,32
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.71,Best,0.9908,0.1198,0.807,100,19
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.44,Conformity,0.9908,0.1198,0.839,100,29
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,18.43,Random,0.9908,0.1198,0.7725,100,31
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.0,Best,0.9059,0.1076,0.7844,100,21
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,12.94,Conformity,0.9059,0.1076,0.8745,100,24
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,16.4,Random,0.9059,0.1076,0.7909,100,33
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.14,Best,0.98,0.1208,0.7902,99,19
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.01,Conformity,0.98,0.1208,0.8722,99,28
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,17.14,Random,0.98,0.1208,0.7637,99,32
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.21,Best,0.9647,0.1255,0.8048,99,20
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,12.91,Conformity,0.9647,0.1255,0.8217,99,36
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,17.17,Random,0.9647,0.1255,0.7947,99,32
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.24,Best,0.9304,0.1429,0.8005,100,20
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,13.46,Conformity,0.9304,0.1429,0.7962,100,27
10,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,9,500,17.12,Random,0.9304,0.1429,0.8626,100,5
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,18.0,Best,0.2807,0.0078,0.8795,100,14
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,19.28,Conformity,0.2807,0.0078,0.8827,100,12
1,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,21.44,Random,0.2807,0.0078,0.8691,100,10
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,12.52,Best,0.7139,0.0238,0.8635,97,16
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,13.03,Conformity,0.7139,0.0238,0.8775,97,15
2,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,15.02,Random,0.7139,0.0238,0.8906,97,10
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,11.99,Best,0.4035,0.0128,0.8718,100,16
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,12.34,Conformity,0.4035,0.0128,0.8354,100,16
3,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,14.12,Random,0.4035,0.0128,0.9077,100,7
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,11.89,Best,0.7066,0.0168,0.8818,99,11
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,11.91,Conformity,0.7066,0.0168,0.8224,99,17
4,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,15.91,Random,0.7066,0.0168,0.8809,99,10
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,15.6,Best,0.597,0.0156,0.8734,98,14
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,15.45,Conformity,0.597,0.0156,0.8546,98,15
5,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,8.27,Random,0.597,0.0156,0.8847,98,14
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,6.58,Best,0.4559,0.0236,0.8878,99,11
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,6.8,Conformity,0.4559,0.0236,0.8233,99,14
6,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,7.89,Random,0.4559,0.0236,0.8803,99,9
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,6.23,Best,0.2785,0.0123,0.8783,100,14
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,6.26,Conformity,0.2785,0.0123,0.7852,100,16
7,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,7.9,Random,0.2785,0.0123,0.9067,100,9
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,6.55,Best,0.4265,0.0122,0.8792,100,14
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,17.88,Conformity,0.4265,0.0122,0.8633,100,13
8,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,22.16,Random,0.4265,0.0122,0.9021,100,9
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,13.41,Best,0.5169,0.0174,0.8753,100,10
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,7.61,Conformity,0.5169,0.0174,0.8569,100,13
9,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,10.76,Random,0.5169,0.0174,0.915,100,6
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,17.27,Best,0.3911,0.0236,0.8883,99,10
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,8.06,Conformity,0.3911,0.0236,0.8154,99,15
10,WS,100,500,0.1,ND,Ackley,50,1023,8,4,10,500,9.03,Random,0.3911,0.0236,0.8743,99,13
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,12.79,Best,0.8806,0.0987,0.7918,100,22
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,13.43,Conformity,0.8806,0.0987,0.8048,100,44
1,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,16.88,Random,0.8806,0.0987,0.8001,100,25
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,13.0,Best,0.995,0.1081,0.7851,100,26
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,14.47,Conformity,0.995,0.1081,0.8307,100,27
2,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,16.61,Random,0.995,0.1081,0.7497,100,20
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,15.29,Best,0.917,0.1225,0.8204,99,16
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,13.14,Conformity,0.917,0.1225,0.8378,99,27
3,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,16.43,Random,0.917,0.1225,0.8137,99,20
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,13.41,Best,0.9691,0.0997,0.7955,99,20
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,14.07,Conformity,0.9691,0.0997,0.8075,99,27
4,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,15.55,Random,0.9691,0.0997,0.8547,99,15
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,12.89,Best,0.995,0.1121,0.7981,100,16
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,13.03,Conformity,0.995,0.1121,0.8501,100,27
5,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,22.75,Random,0.995,0.1121,0.8045,100,25
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,27.52,Best,0.9467,0.1113,0.8123,98,22
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,14.98,Conformity,0.9467,0.1113,0.8274,98,35
6,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,18.44,Random,0.9467,0.1113,0.7969,98,23
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,13.26,Best,0.9804,0.0992,0.8127,100,19
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,14.89,Conformity,0.9804,0.0992,0.8622,100,20
7,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,32.95,Random,0.9804,0.0992,0.7436,100,27
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,28.07,Best,0.9615,0.1035,0.8046,100,16
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,29.31,Conformity,0.9615,0.1035,0.8466,100,29
8,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,24.99,Random,0.9615,0.1035,0.8063,100,29
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,17.42,Best,0.9859,0.1111,0.8093,99,20
9,WS,100,500,0.1,ND,Rastrigin,50,1023,8,4,10,500,25.91,Conformity,0.9859,0.1111,0.8591,99,33
